requete,ordre,rappel,precision
14,33,0.13636363636363638,0.18181818181818182
14,34,0.15909090909090912,0.2058823529411765
14,35,0.15909090909090912,0.2
14,36,0.15909090909090912,0.19444444444444448
14,37,0.15909090909090912,0.1891891891891892
14,38,0.18181818181818185,0.21052631578947367
14,39,0.20454545454545459,0.23076923076923073
14,40,0.20454545454545459,0.22499999999999998
14,41,0.22727272727272732,0.2439024390243902
14,42,0.22727272727272732,0.23809523809523808
14,43,0.22727272727272732,0.2325581395348837
14,44,0.22727272727272732,0.22727272727272732
14,45,0.22727272727272732,0.22222222222222224
14,46,0.22727272727272732,0.21739130434782605
14,47,0.22727272727272732,0.2127659574468085
14,48,0.22727272727272732,0.20833333333333334
14,49,0.22727272727272732,0.2040816326530612
14,50,0.22727272727272732,0.19999999999999998
14,51,0.22727272727272732,0.196078431372549
14,52,0.25000000000000006,0.2115384615384615
14,53,0.27272727272727276,0.22641509433962262
14,54,0.29545454545454547,0.24074074074074073
14,55,0.3181818181818182,0.2545454545454546
14,56,0.3181818181818182,0.24999999999999992
14,57,0.3181818181818182,0.24561403508771928
14,58,0.3181818181818182,0.24137931034482765
14,59,0.3181818181818182,0.2372881355932204
14,60,0.3181818181818182,0.2333333333333333
14,61,0.3181818181818182,0.22950819672131142
14,62,0.3181818181818182,0.22580645161290314
14,63,0.3181818181818182,0.2222222222222222
14,64,0.3409090909090909,0.234375
14,65,0.3409090909090909,0.23076923076923078
14,66,0.3409090909090909,0.22727272727272718
14,67,0.3409090909090909,0.2238805970149253
14,68,0.3409090909090909,0.22058823529411767
14,69,0.3409090909090909,0.21739130434782614
14,70,0.3409090909090909,0.21428571428571433
14,71,0.3409090909090909,0.21126760563380287
14,72,0.3409090909090909,0.2083333333333334
14,73,0.3409090909090909,0.2054794520547945
14,74,0.3636363636363636,0.21621621621621623
14,75,0.3636363636363636,0.21333333333333335
14,76,0.3636363636363636,0.21052631578947362
14,77,0.3636363636363636,0.20779220779220783
14,78,0.3636363636363636,0.20512820512820518
14,79,0.3636363636363636,0.20253164556962033
14,80,0.3636363636363636,0.20000000000000004
14,81,0.3636363636363636,0.19753086419753085
14,82,0.3636363636363636,0.19512195121951223
14,83,0.3636363636363636,0.19277108433734944
14,84,0.3636363636363636,0.19047619047619052
14,85,0.3636363636363636,0.1882352941176471
14,86,0.3636363636363636,0.18604651162790692
14,87,0.3636363636363636,0.18390804597701144
14,88,0.3636363636363636,0.1818181818181818
14,89,0.3636363636363636,0.1797752808988764
14,90,0.3636363636363636,0.17777777777777773
14,91,0.3636363636363636,0.17582417582417578
14,92,0.3636363636363636,0.1739130434782608
14,93,0.3636363636363636,0.17204301075268816
14,94,0.3636363636363636,0.17021276595744675
14,95,0.3636363636363636,0.168421052631579
14,96,0.3636363636363636,0.16666666666666663
14,97,0.3636363636363636,0.16494845360824742
14,98,0.3636363636363636,0.163265306122449
14,99,0.3636363636363636,0.16161616161616163
15,0,0.0,0.0
15,1,0.0,0.0
15,2,0.0,0.0
15,3,0.0,0.0
15,4,0.0,0.0
15,5,0.1,0.2
15,6,0.1,0.16666666666666666
15,7,0.1,0.14285714285714285
15,8,0.1,0.125
15,9,0.1,0.1111111111111111
15,10,0.2,0.2
15,11,0.2,0.18181818181818182
15,12,0.2,0.16666666666666666
15,13,0.30000000000000004,0.23076923076923078
15,14,0.4,0.2857142857142857
15,15,0.4,0.26666666666666666
15,16,0.4,0.25
15,17,0.4,0.23529411764705882
15,18,0.4,0.2222222222222222
15,19,0.4,0.21052631578947367
15,20,0.4,0.2
15,21,0.4,0.19047619047619047
15,22,0.4,0.18181818181818182
15,23,0.4,0.17391304347826086
15,24,0.4,0.16666666666666666
15,25,0.4,0.16
15,26,0.4,0.15384615384615385
15,27,0.4,0.14814814814814814
15,28,0.4,0.14285714285714285
15,29,0.4,0.13793103448275862
15,30,0.4,0.13333333333333333
15,31,0.4,0.12903225806451613
15,32,0.4,0.125
15,33,0.4,0.12121212121212122
15,34,0.4,0.11764705882352941
15,35,0.4,0.11428571428571428
15,36,0.4,0.1111111111111111
15,37,0.4,0.10810810810810811
15,38,0.4,0.10526315789473684
15,39,0.4,0.10256410256410256
15,40,0.4,0.1
15,41,0.4,0.0975609756097561
15,42,0.4,0.09523809523809523
15,43,0.4,0.09302325581395349
15,44,0.4,0.09090909090909091
15,45,0.4,0.08888888888888889
15,46,0.4,0.08695652173913043
15,47,0.4,0.0851063829787234
15,48,0.4,0.08333333333333333
15,49,0.4,0.08163265306122448
15,50,0.4,0.08
15,51,0.4,0.0784313725490196
15,52,0.4,0.07692307692307693
15,53,0.4,0.07547169811320754
15,54,0.4,0.07407407407407407
15,55,0.5,0.09090909090909091
15,56,0.5,0.08928571428571427
15,57,0.5,0.08771929824561403
15,58,0.5,0.08620689655172414
15,59,0.5,0.0847457627118644
15,60,0.5,0.08333333333333333
15,61,0.5,0.0819672131147541
15,62,0.5,0.08064516129032258
15,63,0.5,0.07936507936507936
15,64,0.5,0.078125
15,65,0.5,0.07692307692307693
15,66,0.5,0.07575757575757576
15,67,0.5,0.07462686567164178
15,68,0.5,0.07352941176470588
15,69,0.5,0.07246376811594203
15,70,0.5,0.07142857142857142
15,71,0.5,0.07042253521126761
15,72,0.5,0.06944444444444445
15,73,0.5,0.0684931506849315
15,74,0.6,0.08108108108108109
15,75,0.6,0.08
15,76,0.6,0.07894736842105263
15,77,0.6,0.07792207792207793
15,78,0.6,0.07692307692307691
15,79,0.6,0.0759493670886076
15,80,0.6,0.075
15,81,0.6,0.07407407407407407
15,82,0.6,0.07317073170731707
15,83,0.6,0.07228915662650602
15,84,0.6,0.07142857142857142
15,85,0.6,0.07058823529411765
15,86,0.6,0.06976744186046512
15,87,0.6,0.06896551724137931
15,88,0.6,0.06818181818181819
15,89,0.6,0.06741573033707865
15,90,0.6,0.06666666666666667
15,91,0.6,0.06593406593406594
15,92,0.6,0.06521739130434782
15,93,0.6,0.06451612903225808
15,94,0.6,0.06382978723404255
15,95,0.6,0.06315789473684211
15,96,0.6,0.06249999999999999
15,97,0.6,0.06185567010309278
15,98,0.6,0.06122448979591836
15,99,0.6,0.060606060606060615
16,0,0.0,0.0
16,1,0.0,0.0
16,2,0.0,0.0
16,3,0.0,0.0
16,4,0.0,0.0
16,5,0.0,0.0
16,6,0.0,0.0
16,7,0.0,0.0
16,8,0.0,0.0
16,9,0.0,0.0
16,10,0.0,0.0
16,11,0.0,0.0
16,12,0.0,0.0
16,13,0.0,0.0
16,14,0.0,0.0
16,15,0.0,0.0
16,16,0.0,0.0
16,17,0.0,0.0
16,18,0.0,0.0
16,19,0.0,0.0
16,20,0.0,0.0
16,21,0.0,0.0
16,22,0.0,0.0
16,23,0.0,0.0
16,24,0.0,0.0
16,25,0.0,0.0
16,26,0.0,0.0
16,27,0.058823529411764705,0.037037037037037035
16,28,0.058823529411764705,0.03571428571428571
16,29,0.058823529411764705,0.034482758620689655
16,30,0.058823529411764705,0.03333333333333333
16,31,0.058823529411764705,0.03225806451612903
16,32,0.058823529411764705,0.03125
16,33,0.058823529411764705,0.030303030303030304
16,34,0.058823529411764705,0.029411764705882353
16,35,0.058823529411764705,0.02857142857142857
16,36,0.058823529411764705,0.027777777777777776
16,37,0.058823529411764705,0.02702702702702703
16,38,0.058823529411764705,0.02631578947368421
16,39,0.11764705882352941,0.05128205128205128
16,40,0.11764705882352941,0.05
16,41,0.11764705882352941,0.04878048780487805
16,42,0.11764705882352941,0.047619047619047616
16,43,0.11764705882352941,0.046511627906976744
16,44,0.11764705882352941,0.045454545454545456
16,45,0.11764705882352941,0.044444444444444446
16,46,0.1764705882352941,0.06521739130434782
16,47,0.23529411764705882,0.0851063829787234
16,48,0.23529411764705882,0.08333333333333333
16,49,0.23529411764705882,0.08163265306122448
16,50,0.23529411764705882,0.08
16,51,0.29411764705882354,0.09803921568627451
16,52,0.29411764705882354,0.09615384615384616
16,53,0.29411764705882354,0.09433962264150943
16,54,0.29411764705882354,0.09259259259259259
16,55,0.29411764705882354,0.09090909090909091
16,56,0.29411764705882354,0.08928571428571427
16,57,0.29411764705882354,0.08771929824561403
16,58,0.29411764705882354,0.08620689655172414
16,59,0.29411764705882354,0.0847457627118644
16,60,0.29411764705882354,0.08333333333333333
16,61,0.29411764705882354,0.0819672131147541
16,62,0.29411764705882354,0.08064516129032258
16,63,0.29411764705882354,0.07936507936507936
16,64,0.29411764705882354,0.078125
16,65,0.29411764705882354,0.07692307692307693
16,66,0.29411764705882354,0.07575757575757576
16,67,0.35294117647058826,0.08955223880597014
16,68,0.35294117647058826,0.08823529411764706
16,69,0.35294117647058826,0.08695652173913043
16,70,0.35294117647058826,0.08571428571428572
16,71,0.35294117647058826,0.08450704225352113
16,72,0.35294117647058826,0.08333333333333334
16,73,0.35294117647058826,0.0821917808219178
16,74,0.35294117647058826,0.08108108108108109
16,75,0.35294117647058826,0.08
16,76,0.35294117647058826,0.07894736842105263
16,77,0.35294117647058826,0.07792207792207793
16,78,0.35294117647058826,0.07692307692307691
16,79,0.35294117647058826,0.0759493670886076
16,80,0.35294117647058826,0.075
16,81,0.411764705882353,0.08641975308641975
16,82,0.411764705882353,0.08536585365853658
16,83,0.411764705882353,0.08433734939759036
16,84,0.411764705882353,0.08333333333333333
16,85,0.411764705882353,0.08235294117647059
16,86,0.411764705882353,0.08139534883720931
16,87,0.411764705882353,0.08045977011494253
16,88,0.411764705882353,0.07954545454545456
16,89,0.411764705882353,0.07865168539325842
16,90,0.411764705882353,0.07777777777777778
16,91,0.411764705882353,0.07692307692307693
16,92,0.411764705882353,0.07608695652173914
16,93,0.411764705882353,0.07526881720430109
16,94,0.411764705882353,0.07446808510638298
16,95,0.411764705882353,0.0736842105263158
16,96,0.411764705882353,0.07291666666666666
16,97,0.411764705882353,0.07216494845360824
16,98,0.411764705882353,0.07142857142857142
16,99,0.411764705882353,0.07070707070707072
17,0,0.0,0.0
17,1,0.0,0.0
17,2,0.0,0.0
17,3,0.0,0.0
17,4,0.0625,0.25
17,5,0.125,0.4
17,6,0.125,0.3333333333333333
17,7,0.125,0.2857142857142857
17,8,0.125,0.25
17,9,0.125,0.2222222222222222
17,10,0.1875,0.30000000000000004
17,11,0.1875,0.2727272727272727
17,12,0.1875,0.25
17,13,0.1875,0.23076923076923078
17,14,0.1875,0.21428571428571427
17,15,0.1875,0.2
17,16,0.1875,0.1875
17,17,0.1875,0.1764705882352941
17,18,0.1875,0.16666666666666666
17,19,0.1875,0.15789473684210525
17,20,0.25,0.2
17,21,0.25,0.19047619047619047
17,22,0.25,0.18181818181818182
17,23,0.25,0.17391304347826086
17,24,0.25,0.16666666666666666
17,25,0.25,0.16
17,26,0.25,0.15384615384615385
17,27,0.25,0.14814814814814814
17,28,0.25,0.14285714285714285
17,29,0.25,0.13793103448275862
17,30,0.25,0.13333333333333333
17,31,0.25,0.12903225806451613
17,32,0.25,0.125
17,33,0.3125,0.15151515151515152
17,34,0.3125,0.14705882352941177
17,35,0.3125,0.14285714285714285
17,36,0.3125,0.1388888888888889
17,37,0.3125,0.13513513513513514
17,38,0.3125,0.13157894736842105
17,39,0.3125,0.1282051282051282
17,40,0.3125,0.125
17,41,0.3125,0.12195121951219512
17,42,0.3125,0.11904761904761904
17,43,0.3125,0.11627906976744186
17,44,0.3125,0.11363636363636365
17,45,0.3125,0.11111111111111112
17,46,0.3125,0.10869565217391304
17,47,0.375,0.1276595744680851
17,48,0.375,0.12499999999999999
17,49,0.375,0.12244897959183672
17,50,0.375,0.12000000000000001
17,51,0.375,0.11764705882352941
17,52,0.375,0.11538461538461539
17,53,0.375,0.11320754716981131
17,54,0.375,0.1111111111111111
17,55,0.375,0.1090909090909091
17,56,0.375,0.10714285714285712
17,57,0.4375,0.12280701754385964
17,58,0.4375,0.12068965517241381
17,59,0.4375,0.11864406779661016
17,60,0.4375,0.11666666666666665
17,61,0.4375,0.11475409836065575
17,62,0.4375,0.11290322580645161
17,63,0.4375,0.1111111111111111
17,64,0.4375,0.109375
17,65,0.4375,0.1076923076923077
17,66,0.4375,0.10606060606060606
17,67,0.4375,0.1044776119402985
17,68,0.4375,0.10294117647058824
17,69,0.4375,0.10144927536231883
17,70,0.4375,0.1
17,71,0.4375,0.09859154929577464
17,72,0.4375,0.09722222222222224
17,73,0.4375,0.0958904109589041
17,74,0.4375,0.0945945945945946
17,75,0.4375,0.09333333333333334
17,76,0.4375,0.09210526315789473
17,77,0.4375,0.09090909090909093
17,78,0.4375,0.08974358974358973
17,79,0.4375,0.08860759493670886
17,80,0.4375,0.0875
17,81,0.4375,0.08641975308641975
17,82,0.4375,0.08536585365853658
17,83,0.5,0.09638554216867469
17,84,0.5,0.09523809523809523
17,85,0.5,0.09411764705882353
17,86,0.5,0.09302325581395349
17,87,0.5,0.09195402298850575
17,88,0.5,0.09090909090909093
17,89,0.5,0.0898876404494382
17,90,0.5,0.08888888888888889
17,91,0.5,0.08791208791208792
17,92,0.5,0.08695652173913043
17,93,0.5,0.0860215053763441
17,94,0.5,0.0851063829787234
17,95,0.5,0.08421052631578949
17,96,0.5,0.08333333333333333
17,97,0.5,0.08247422680412371
17,98,0.5,0.08163265306122448
17,99,0.5,0.08080808080808081
18,0,0.0,0.0
18,1,0.0,0.0
18,2,0.0,0.0
18,3,0.0,0.0
18,4,0.0,0.0
18,5,0.0,0.0
18,6,0.0,0.0
18,7,0.0,0.0
18,8,0.0,0.0
18,9,0.0,0.0
18,10,0.0,0.0
18,11,0.0,0.0
18,12,0.0,0.0
18,13,0.09090909090909091,0.07692307692307693
18,14,0.09090909090909091,0.07142857142857142
18,15,0.09090909090909091,0.06666666666666667
18,16,0.09090909090909091,0.0625
18,17,0.09090909090909091,0.058823529411764705
18,18,0.09090909090909091,0.05555555555555555
18,19,0.09090909090909091,0.05263157894736842
18,20,0.09090909090909091,0.05
18,21,0.09090909090909091,0.047619047619047616
18,22,0.09090909090909091,0.045454545454545456
18,23,0.09090909090909091,0.043478260869565216
18,24,0.09090909090909091,0.041666666666666664
18,25,0.09090909090909091,0.04
18,26,0.09090909090909091,0.038461538461538464
18,27,0.09090909090909091,0.037037037037037035
18,28,0.09090909090909091,0.03571428571428571
18,29,0.09090909090909091,0.034482758620689655
18,30,0.09090909090909091,0.03333333333333333
18,31,0.09090909090909091,0.03225806451612903
18,32,0.09090909090909091,0.03125
18,33,0.09090909090909091,0.030303030303030304
18,34,0.09090909090909091,0.029411764705882353
18,35,0.09090909090909091,0.02857142857142857
18,36,0.09090909090909091,0.027777777777777776
18,37,0.18181818181818182,0.05405405405405406
18,38,0.18181818181818182,0.05263157894736842
18,39,0.18181818181818182,0.05128205128205128
18,40,0.18181818181818182,0.05
18,41,0.2727272727272727,0.07317073170731708
18,42,0.2727272727272727,0.07142857142857142
18,43,0.2727272727272727,0.06976744186046512
18,44,0.2727272727272727,0.06818181818181818
18,45,0.2727272727272727,0.06666666666666667
18,46,0.2727272727272727,0.06521739130434782
18,47,0.2727272727272727,0.06382978723404255
18,48,0.2727272727272727,0.0625
18,49,0.2727272727272727,0.061224489795918366
18,50,0.2727272727272727,0.06
18,51,0.2727272727272727,0.058823529411764705
18,52,0.2727272727272727,0.057692307692307696
18,53,0.2727272727272727,0.05660377358490566
18,54,0.2727272727272727,0.05555555555555555
18,55,0.2727272727272727,0.05454545454545454
18,56,0.2727272727272727,0.05357142857142857
18,57,0.2727272727272727,0.05263157894736842
18,58,0.2727272727272727,0.05172413793103448
18,59,0.2727272727272727,0.05084745762711865
18,60,0.2727272727272727,0.05
18,61,0.2727272727272727,0.04918032786885246
18,62,0.2727272727272727,0.04838709677419355
18,63,0.2727272727272727,0.047619047619047616
18,64,0.2727272727272727,0.046875
18,65,0.2727272727272727,0.046153846153846156
18,66,0.2727272727272727,0.045454545454545456
18,67,0.2727272727272727,0.04477611940298507
18,68,0.2727272727272727,0.044117647058823525
18,69,0.2727272727272727,0.043478260869565216
18,70,0.2727272727272727,0.04285714285714286
18,71,0.2727272727272727,0.04225352112676056
18,72,0.2727272727272727,0.041666666666666664
18,73,0.2727272727272727,0.0410958904109589
18,74,0.2727272727272727,0.04054054054054054
18,75,0.2727272727272727,0.04
18,76,0.2727272727272727,0.039473684210526314
18,77,0.2727272727272727,0.03896103896103896
18,78,0.2727272727272727,0.038461538461538464
18,79,0.2727272727272727,0.0379746835443038
18,80,0.2727272727272727,0.037500000000000006
18,81,0.2727272727272727,0.037037037037037035
18,82,0.2727272727272727,0.03658536585365854
18,83,0.2727272727272727,0.03614457831325302
18,84,0.2727272727272727,0.03571428571428571
18,85,0.2727272727272727,0.03529411764705882
18,86,0.2727272727272727,0.03488372093023256
18,87,0.2727272727272727,0.034482758620689655
18,88,0.2727272727272727,0.03409090909090909
18,89,0.2727272727272727,0.033707865168539325
18,90,0.2727272727272727,0.03333333333333333
18,91,0.2727272727272727,0.03296703296703297
18,92,0.2727272727272727,0.03260869565217391
18,93,0.2727272727272727,0.03225806451612903
18,94,0.2727272727272727,0.031914893617021274
18,95,0.2727272727272727,0.031578947368421054
18,96,0.2727272727272727,0.03125
18,97,0.2727272727272727,0.030927835051546393
18,98,0.2727272727272727,0.030612244897959183
18,99,0.2727272727272727,0.030303030303030304
19,0,0.0,0.0
19,1,0.0,0.0
19,2,0.0,0.0
19,3,0.09090909090909091,0.3333333333333333
19,4,0.18181818181818182,0.5
19,5,0.2727272727272727,0.6000000000000001
19,6,0.2727272727272727,0.5
19,7,0.2727272727272727,0.42857142857142855
19,8,0.2727272727272727,0.375
19,9,0.36363636363636365,0.4444444444444444
19,10,0.4545454545454546,0.5
19,11,0.4545454545454546,0.4545454545454546
19,12,0.4545454545454546,0.41666666666666663
19,13,0.4545454545454546,0.38461538461538464
19,14,0.4545454545454546,0.3571428571428571
19,15,0.4545454545454546,0.3333333333333333
19,16,0.5454545454545455,0.375
19,17,0.6363636363636365,0.411764705882353
19,18,0.6363636363636365,0.38888888888888895
19,19,0.6363636363636365,0.3684210526315789
19,20,0.6363636363636365,0.35
19,21,0.6363636363636365,0.3333333333333333
19,22,0.6363636363636365,0.31818181818181823
19,23,0.6363636363636365,0.30434782608695654
19,24,0.6363636363636365,0.29166666666666663
19,25,0.6363636363636365,0.28
19,26,0.6363636363636365,0.2692307692307693
19,27,0.6363636363636365,0.25925925925925924
19,28,0.6363636363636365,0.24999999999999994
19,29,0.6363636363636365,0.24137931034482762
19,30,0.6363636363636365,0.2333333333333333
19,31,0.6363636363636365,0.22580645161290322
19,32,0.6363636363636365,0.21875
19,33,0.6363636363636365,0.21212121212121213
19,34,0.6363636363636365,0.2058823529411765
19,35,0.6363636363636365,0.2
19,36,0.6363636363636365,0.19444444444444448
19,37,0.7272727272727274,0.21621621621621623
19,38,0.7272727272727274,0.21052631578947367
19,39,0.7272727272727274,0.2051282051282051
19,40,0.7272727272727274,0.19999999999999998
19,41,0.7272727272727274,0.19512195121951217
19,42,0.7272727272727274,0.19047619047619047
19,43,0.7272727272727274,0.18604651162790697
19,44,0.7272727272727274,0.18181818181818185
19,45,0.7272727272727274,0.17777777777777778
19,46,0.7272727272727274,0.17391304347826086
19,47,0.7272727272727274,0.1702127659574468
19,48,0.7272727272727274,0.16666666666666666
19,49,0.7272727272727274,0.16326530612244897
19,50,0.7272727272727274,0.16
19,51,0.7272727272727274,0.1568627450980392
19,52,0.7272727272727274,0.15384615384615385
19,53,0.7272727272727274,0.1509433962264151
19,54,0.7272727272727274,0.14814814814814814
19,55,0.7272727272727274,0.14545454545454548
19,56,0.7272727272727274,0.14285714285714282
19,57,0.7272727272727274,0.14035087719298245
19,58,0.7272727272727274,0.13793103448275865
19,59,0.7272727272727274,0.13559322033898305
19,60,0.7272727272727274,0.13333333333333333
19,61,0.7272727272727274,0.13114754098360656
19,62,0.7272727272727274,0.12903225806451613
19,63,0.7272727272727274,0.12698412698412698
19,64,0.7272727272727274,0.125
19,65,0.7272727272727274,0.12307692307692308
19,66,0.7272727272727274,0.12121212121212122
19,67,0.7272727272727274,0.11940298507462686
19,68,0.7272727272727274,0.11764705882352942
19,69,0.7272727272727274,0.11594202898550723
19,70,0.7272727272727274,0.1142857142857143
19,71,0.7272727272727274,0.11267605633802816
19,72,0.7272727272727274,0.11111111111111113
19,73,0.7272727272727274,0.1095890410958904
19,74,0.7272727272727274,0.10810810810810811
19,75,0.7272727272727274,0.10666666666666667
19,76,0.7272727272727274,0.10526315789473684
19,77,0.7272727272727274,0.10389610389610392
19,78,0.7272727272727274,0.10256410256410255
19,79,0.7272727272727274,0.10126582278481013
19,80,0.7272727272727274,0.09999999999999999
19,81,0.7272727272727274,0.09876543209876543
19,82,0.7272727272727274,0.09756097560975609
19,83,0.7272727272727274,0.09638554216867469
19,84,0.7272727272727274,0.09523809523809523
19,85,0.7272727272727274,0.09411764705882353
19,86,0.7272727272727274,0.09302325581395349
19,87,0.7272727272727274,0.09195402298850575
19,88,0.7272727272727274,0.09090909090909093
19,89,0.7272727272727274,0.0898876404494382
19,90,0.7272727272727274,0.08888888888888889
19,91,0.7272727272727274,0.08791208791208792
19,92,0.7272727272727274,0.08695652173913043
19,93,0.7272727272727274,0.0860215053763441
19,94,0.7272727272727274,0.0851063829787234
19,95,0.7272727272727274,0.08421052631578949
19,96,0.7272727272727274,0.08333333333333333
19,97,0.7272727272727274,0.08247422680412371
19,98,0.7272727272727274,0.08163265306122448
19,99,0.7272727272727274,0.08080808080808081
20,0,0.0,0.0
20,1,0.0,0.0
20,2,0.0,0.0
20,3,0.3333333333333333,0.3333333333333333
20,4,0.3333333333333333,0.25
20,5,0.3333333333333333,0.2
20,6,0.3333333333333333,0.16666666666666666
20,7,0.3333333333333333,0.14285714285714285
20,8,0.3333333333333333,0.125
20,9,0.3333333333333333,0.1111111111111111
20,10,0.3333333333333333,0.1
20,11,0.3333333333333333,0.09090909090909091
20,12,0.3333333333333333,0.08333333333333333
20,13,0.3333333333333333,0.07692307692307693
20,14,0.3333333333333333,0.07142857142857142
20,15,0.3333333333333333,0.06666666666666667
20,16,0.3333333333333333,0.0625
20,17,0.3333333333333333,0.058823529411764705
20,18,0.3333333333333333,0.05555555555555555
20,19,0.6666666666666666,0.10526315789473684
20,20,1.0,0.15000000000000002
20,21,1.0,0.14285714285714285
20,22,1.0,0.13636363636363635
20,23,1.0,0.13043478260869565
20,24,1.0,0.125
20,25,1.0,0.12
20,26,1.0,0.11538461538461539
20,27,1.0,0.1111111111111111
20,28,1.0,0.10714285714285714
20,29,1.0,0.10344827586206896
20,30,1.0,0.1
20,31,1.0,0.0967741935483871
20,32,1.0,0.09375
20,33,1.0,0.09090909090909091
20,34,1.0,0.08823529411764705
20,35,1.0,0.08571428571428572
20,36,1.0,0.08333333333333333
20,37,1.0,0.08108108108108109
20,38,1.0,0.07894736842105263
20,39,1.0,0.07692307692307693
20,40,1.0,0.07500000000000001
20,41,1.0,0.07317073170731708
20,42,1.0,0.07142857142857142
20,43,1.0,0.06976744186046512
20,44,1.0,0.06818181818181818
20,45,1.0,0.06666666666666667
20,46,1.0,0.06521739130434782
20,47,1.0,0.06382978723404255
20,48,1.0,0.0625
20,49,1.0,0.061224489795918366
20,50,1.0,0.06
20,51,1.0,0.058823529411764705
20,52,1.0,0.057692307692307696
20,53,1.0,0.05660377358490566
20,54,1.0,0.05555555555555555
20,55,1.0,0.05454545454545454
20,56,1.0,0.05357142857142857
20,57,1.0,0.05263157894736842
20,58,1.0,0.05172413793103448
20,59,1.0,0.05084745762711865
20,60,1.0,0.05
20,61,1.0,0.04918032786885246
20,62,1.0,0.04838709677419355
20,63,1.0,0.047619047619047616
20,64,1.0,0.046875
20,65,1.0,0.046153846153846156
20,66,1.0,0.045454545454545456
20,67,1.0,0.04477611940298507
20,68,1.0,0.044117647058823525
20,69,1.0,0.043478260869565216
20,70,1.0,0.04285714285714286
20,71,1.0,0.04225352112676056
20,72,1.0,0.041666666666666664
20,73,1.0,0.0410958904109589
20,74,1.0,0.04054054054054054
20,75,1.0,0.04
20,76,1.0,0.039473684210526314
20,77,1.0,0.03896103896103896
20,78,1.0,0.038461538461538464
20,79,1.0,0.0379746835443038
20,80,1.0,0.037500000000000006
20,81,1.0,0.037037037037037035
20,82,1.0,0.03658536585365854
20,83,1.0,0.03614457831325302
20,84,1.0,0.03571428571428571
20,85,1.0,0.03529411764705882
20,86,1.0,0.03488372093023256
20,87,1.0,0.034482758620689655
20,88,1.0,0.03409090909090909
20,89,1.0,0.033707865168539325
20,90,1.0,0.03333333333333333
20,91,1.0,0.03296703296703297
20,92,1.0,0.03260869565217391
20,93,1.0,0.03225806451612903
20,94,1.0,0.031914893617021274
20,95,1.0,0.031578947368421054
20,96,1.0,0.03125
20,97,1.0,0.030927835051546393
20,98,1.0,0.030612244897959183
20,99,1.0,0.030303030303030304
21,0,0.0,0.0
21,1,0.0,0.0
21,2,0.0,0.0
21,3,0.0,0.0
21,4,0.0,0.0
21,5,0.0,0.0
21,6,0.0,0.0
21,7,0.0,0.0
21,8,0.0,0.0
21,9,0.09090909090909091,0.1111111111111111
21,10,0.18181818181818182,0.2
21,11,0.18181818181818182,0.18181818181818182
21,12,0.18181818181818182,0.16666666666666666
21,13,0.18181818181818182,0.15384615384615385
21,14,0.18181818181818182,0.14285714285714285
21,15,0.18181818181818182,0.13333333333333333
21,16,0.18181818181818182,0.125
21,17,0.18181818181818182,0.11764705882352941
21,18,0.18181818181818182,0.1111111111111111
21,19,0.18181818181818182,0.10526315789473684
21,20,0.18181818181818182,0.1
21,21,0.18181818181818182,0.09523809523809523
21,22,0.18181818181818182,0.09090909090909091
21,23,0.18181818181818182,0.08695652173913043
21,24,0.18181818181818182,0.08333333333333333
21,25,0.2727272727272727,0.12
21,26,0.2727272727272727,0.11538461538461539
21,27,0.2727272727272727,0.1111111111111111
21,28,0.2727272727272727,0.10714285714285714
21,29,0.2727272727272727,0.10344827586206896
21,30,0.2727272727272727,0.1
21,31,0.2727272727272727,0.0967741935483871
21,32,0.2727272727272727,0.09375
21,33,0.2727272727272727,0.09090909090909091
21,34,0.2727272727272727,0.08823529411764705
21,35,0.2727272727272727,0.08571428571428572
21,36,0.2727272727272727,0.08333333333333333
21,37,0.2727272727272727,0.08108108108108109
21,38,0.2727272727272727,0.07894736842105263
21,39,0.2727272727272727,0.07692307692307693
21,40,0.2727272727272727,0.07500000000000001
21,41,0.2727272727272727,0.07317073170731708
21,42,0.2727272727272727,0.07142857142857142
21,43,0.2727272727272727,0.06976744186046512
21,44,0.2727272727272727,0.06818181818181818
21,45,0.36363636363636365,0.08888888888888889
21,46,0.36363636363636365,0.08695652173913043
21,47,0.36363636363636365,0.0851063829787234
21,48,0.36363636363636365,0.08333333333333333
21,49,0.36363636363636365,0.08163265306122448
21,50,0.36363636363636365,0.08
21,51,0.36363636363636365,0.0784313725490196
21,52,0.36363636363636365,0.07692307692307693
21,53,0.36363636363636365,0.07547169811320754
21,54,0.36363636363636365,0.07407407407407407
21,55,0.36363636363636365,0.07272727272727272
21,56,0.36363636363636365,0.07142857142857142
21,57,0.36363636363636365,0.07017543859649122
21,58,0.36363636363636365,0.06896551724137931
21,59,0.36363636363636365,0.06779661016949153
21,60,0.36363636363636365,0.06666666666666667
21,61,0.36363636363636365,0.06557377049180328
21,62,0.36363636363636365,0.06451612903225806
21,63,0.36363636363636365,0.06349206349206349
21,64,0.36363636363636365,0.0625
21,65,0.4545454545454546,0.07692307692307693
21,66,0.4545454545454546,0.07575757575757576
21,67,0.4545454545454546,0.07462686567164178
21,68,0.4545454545454546,0.07352941176470588
21,69,0.4545454545454546,0.07246376811594203
21,70,0.4545454545454546,0.07142857142857142
21,71,0.4545454545454546,0.07042253521126761
21,72,0.4545454545454546,0.06944444444444445
21,73,0.4545454545454546,0.0684931506849315
